ano,mes,dia,bairro,distrito,local_ocorrencia,latitude,longitude,horafato
2019,JUNHO,SEG,CENTRO DE BARCARENA,MURUCUPI,INDUSTRIA,,,00:07:00
2019,JUNHO,SEX,OUTROS,VILA DOS CABANOS,ESTABELECIMENTO BANCARIO,,,16:50:00
2019,JUNHO,SEG,CENTRO DE BARCARENA,MURUCUPI,OUTROS,,,00:16:00
2019,JULHO,SAB,OUTROS,VILA DOS CABANOS,RESIDENCIA PARTICULAR,,,23:59:00
2019,JULHO,QUA,PIONEIRO,VILA DOS CABANOS,OUTROS,,,00:30:00
2019,JULHO,QUA,OUTROS,VILA DOS CABANOS,RESIDENCIA PARTICULAR,,,02:00:00
2019,JULHO,QUI,VILA DOS CABANOS,BARCARENA,VIA PUBLICA,,,14:00:00
2019,JUNHO,QUA,OUTROS,VILA DOS CABANOS,VIA PUBLICA,,,04:00:00
2019,JUNHO,QUI,OUTROS,VILA DOS CABANOS,VIA PUBLICA,,,04:00:00
2019,JULHO,DOM,OUTROS,VILA DOS CABANOS,OUTROS,,,17:15:00
2019,JULHO,DOM,CENTRO DE BARCARENA,MURUCUPI,RESIDENCIA PARTICULAR,,,15:00:00
2019,ABRIL,SEG,CENTRO DE BARCARENA,VILA DOS CABANOS,OUTROS,,,21:00:00
2019,ABRIL,QUA,VILA DOS CABANOS,BARCARENA,VIA PUBLICA,,,09:30:00
2019,ABRIL,SEG,CENTRO DE BARCARENA,VILA DOS CABANOS,ESTABELECIMENTO BANCARIO,,,13:00:00
2019,MARCO,TER,CENTRO DE BARCARENA,MURUCUPI,RESIDENCIA PARTICULAR,,,20:40:00
2019,ABRIL,SEX,BARCARENA,BARCARENA,VIA PUBLICA,,,12:00:00
2019,ABRIL,SEX,CENTRO DE BARCARENA,MURUCUPI,OUTROS,,,19:00:00
2019,ABRIL,DOM,VILA DOS CABANOS,BARCARENA,RESIDENCIA PARTICULAR,,,21:40:00
2019,FEVEREIRO,SAB,BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,,,03:00:00
2019,ABRIL,TER,IMOBILIARIA,BARCARENA,RESIDENCIA PARTICULAR,,,01:40:00
2019,ABRIL,SEG,OUTROS,VILA DOS CABANOS,RESIDENCIA PARTICULAR,,,22:00:00
2019,ABRIL,QUI,BARCARENA,BARCARENA,VIA PUBLICA,,,02:45:00
2019,ABRIL,SEG,VILA DOS CABANOS,BARCARENA,INDUSTRIA,,,07:30:00
2019,ABRIL,SAB,CENTRO DE BARCARENA,VILA DOS CABANOS,VIA PUBLICA,,,17:00:00
2019,ABRIL,SAB,OUTROS,VILA DOS CABANOS,RESIDENCIA PARTICULAR,,,10:00:00
2019,ABRIL,QUA,PEDREIRA,BARCARENA,EDIFICIO PUBLICO,,,07:10:00
2019,FEVEREIRO,SAB,OUTROS,VILA DOS CABANOS,OUTROS,,,05:00:00
2019,MAIO,SAB,NOVO 02,BARCARENA,CASA COMERCIAL,,,06:00:00
2019,MAIO,TER,VILA DOS CABANOS,BARCARENA,VIA PUBLICA,,,19:40:00
2019,ABRIL,SEG,CENTRO DE BARCARENA,VILA DOS CABANOS,OUTROS,,,16:00:00
2019,MAIO,SAB,VILA DOS CABANOS,BARCARENA,VIA PUBLICA,,,00:30:00
2019,MAIO,SEX,VILA DOS CABANOS,BARCARENA,HOSPITAL,,,15:30:00
2019,MAIO,SEG,CENTRO DE BARCARENA,VILA DOS CABANOS,CASA COMERCIAL,,,13:34:00
2019,MAIO,SEG,CENTRO DE BARCARENA,VILA DOS CABANOS,VIA PUBLICA,,,14:55:00
2019,MAIO,QUI,BARCARENA,BARCARENA,OUTROS,,,14:00:00
2019,MAIO,QUI,PIONEIRO,VILA DOS CABANOS,VIA PUBLICA,,,11:45:00
2019,MAIO,SEX,CENTRO DE BARCARENA,VILA DOS CABANOS,VIA PUBLICA,,,00:00:00
2019,MARCO,QUA,BARCARENA,BARCARENA,"HOTEL, PENSAO, ETC",,,07:00:00
2019,MAIO,QUA,VILA DOS CABANOS,BARCARENA,RESIDENCIA PARTICULAR,,,17:30:00
2019,MAIO,QUA,OUTROS,VILA DOS CABANOS,OUTROS,,,10:30:00
2019,MARCO,SEX,CENTRO DE BARCARENA,MURUCUPI,INDUSTRIA,,,08:00:00
2019,MAIO,TER,OUTROS,VILA DOS CABANOS,RESIDENCIA PARTICULAR,,,19:00:00
2019,MAIO,TER,OUTROS,VILA DOS CABANOS,"CAFE,BAR,ETC",,,10:31:00
2019,MAIO,TER,OUTROS,VILA DOS CABANOS,CONDOMINIO RESIDENCIAL,,,09:30:00
2019,MAIO,SEX,VILA DOS CABANOS,BARCARENA,INDUSTRIA,,,10:00:00
2019,MAIO,QUA,BARCARENA,BARCARENA,VIA PUBLICA,,,12:00:00
2019,FEVEREIRO,SEG,CENTRO DE BARCARENA,VILA DOS CABANOS,VIA PUBLICA,,,09:00:00
2019,JUNHO,QUA,CENTRO DE BARCARENA,VILA DOS CABANOS,OUTROS,,,10:00:00
2019,SETEMBRO,QUI,VILA DOS CABANOS,BARCARENA,CASA COMERCIAL,,,22:00:00
2019,SETEMBRO,TER,PEDREIRA,BARCARENA,VIA PUBLICA,,,01:30:00
2019,SETEMBRO,TER,PEDREIRA,BARCARENA,RESIDENCIA PARTICULAR,,,01:30:00
2019,SETEMBRO,QUA,CENTRO DE BARCARENA,MURUCUPI,LOGRADORO PUBLICO,,,07:40:00
2019,SETEMBRO,QUI,PEDREIRA,BARCARENA,RESIDENCIA PARTICULAR,,,01:30:00
2019,SETEMBRO,SEX,BARCARENA,BARCARENA,CASA COMERCIAL,,,17:30:00
2019,SETEMBRO,QUI,BARCARENA,BARCARENA,ESTABELECIMENTO BANCARIO,,,14:55:00
2019,SETEMBRO,DOM,BARCARENA,BARCARENA,OUTROS,,,12:00:00
2019,SETEMBRO,SAB,COMERCIAL,BARCARENA,RESIDENCIA PARTICULAR,,,23:30:00
2019,SETEMBRO,DOM,VILA DOS CABANOS,BARCARENA,VIA PUBLICA,,,21:00:00
2019,SETEMBRO,SAB,VILA DOS CABANOS,BARCARENA,PREDIO EM OBRAS,,,08:00:00
2019,OUTUBRO,SEX,BARCARENA,BARCARENA,OUTROS,,,20:10:00
2019,OUTUBRO,SAB,BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,,,03:00:00
2019,SETEMBRO,QUI,CENTRO DE BARCARENA,VILA DOS CABANOS,"CAFE,BAR,ETC",,,07:50:00
2019,OUTUBRO,QUA,CENTRO DE BARCARENA,MURUCUPI,OUTROS,,,09:30:00
2019,OUTUBRO,TER,BARCARENA,BARCARENA,VIA PUBLICA,,,14:00:00
2019,OUTUBRO,SEG,COMERCIAL,BARCARENA,ESTABELECIMENTO BANCARIO,,,10:47:00
2019,OUTUBRO,SEG,BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,,,09:48:00
2019,OUTUBRO,SEG,VILA DOS CABANOS,BARCARENA,INDUSTRIA,,,15:00:00
2019,JULHO,SEG,VILA DOS CABANOS,BARCARENA,VIA PUBLICA,,,03:00:00
2019,OUTUBRO,TER,BARCARENA,BARCARENA,VIA PUBLICA,,,22:00:00
2019,OUTUBRO,SEX,CENTRO DE BARCARENA,MURUCUPI,INDUSTRIA,,,19:40:00
2019,OUTUBRO,DOM,BARCARENA,BARCARENA,VIA PUBLICA,,,12:30:00
2019,OUTUBRO,SAB,OUTROS,VILA DOS CABANOS,OUTROS,,,13:00:00
2019,OUTUBRO,SEX,BETANIA,BARCARENA,LOGRADORO PUBLICO,,,21:35:00
2019,ABRIL,SEX,CENTRO DE BARCARENA,BARCARENA,ESTABELECIMENTO DE ENSINO,,,22:09:00
2019,MAIO,QUI,VILA DOS CABANOS,BARCARENA,VIA PUBLICA,,,19:00:00
2019,ABRIL,SEG,OUTROS,VILA DOS CABANOS,OUTROS,,,18:06:00
2019,JUNHO,SAB,BARCARENA,BARCARENA,VIA PUBLICA,,,19:00:00
2019,JUNHO,SEX,CENTRO DE BARCARENA,MURUCUPI,INDUSTRIA,,,12:00:00
2019,JULHO,SEX,VILA DOS CABANOS,BARCARENA,INDUSTRIA,,,19:30:00
2019,JULHO,SAB,OUTROS,VILA DOS CABANOS,VIA PUBLICA,,,05:00:00
2019,AGOSTO,TER,VILA DOS CABANOS,BARCARENA,CASA COMERCIAL,,,16:00:00
2019,AGOSTO,DOM,NOVO 02,BARCARENA,VIA PUBLICA,,,07:00:00
2019,AGOSTO,SEG,COMERCIAL,BARCARENA,RESIDENCIA PARTICULAR,,,23:40:00
2019,SETEMBRO,DOM,VILA DOS CABANOS,BARCARENA,RESIDENCIA PARTICULAR,,,04:00:00
2019,SETEMBRO,SEG,CENTRO DE BARCARENA,VILA DOS CABANOS,RESIDENCIA PARTICULAR,,,19:40:00
2019,SETEMBRO,QUA,VILA DOS CABANOS,BARCARENA,ESTABELECIMENTO BANCARIO,,,00:00:00
2019,SETEMBRO,QUA,OUTROS,VILA DOS CABANOS,INDUSTRIA,,,18:00:00
2019,SETEMBRO,SEG,BARCARENA,BARCARENA,VIA PUBLICA,,,12:20:00
2019,MAIO,SAB,NOVO 02,BARCARENA,OUTROS,,,10:00:00
2019,SETEMBRO,SEX,PIONEIRO,VILA DOS CABANOS,OUTROS,,,17:00:00
2019,AGOSTO,QUI,OUTROS,VILA DOS CABANOS,VIA PUBLICA,,,18:40:00
2019,SETEMBRO,QUI,OUTROS,VILA DOS CABANOS,INDUSTRIA,,,07:30:00
2019,SETEMBRO,SEG,CENTRO DE BARCARENA,VILA DOS CABANOS,RESIDENCIA PARTICULAR,,,10:00:00
2019,SETEMBRO,SEX,OUTROS,VILA DOS CABANOS,RESIDENCIA PARTICULAR,,,09:45:00
2019,OUTUBRO,SEG,IMOBILIARIA,BARCARENA,"HOTEL, PENSAO, ETC",,,02:00:00
2019,OUTUBRO,TER,BARCARENA,BARCARENA,OUTROS,,,07:40:00
2019,OUTUBRO,SEX,PEDREIRA,BARCARENA,VIA PUBLICA,,,19:30:00
2019,OUTUBRO,QUA,VILA DOS CABANOS,BARCARENA,VIA PUBLICA,,,14:00:00
2019,OUTUBRO,QUI,CENTRO DE BARCARENA,MURUCUPI,INDUSTRIA,,,07:40:00
2019,OUTUBRO,QUI,OUTROS,VILA DOS CABANOS,OUTROS,,,14:00:00
2019,OUTUBRO,SEX,VILA DOS CABANOS,BARCARENA,CASA COMERCIAL,,,23:12:00
2019,OUTUBRO,SEG,OUTROS,VILA DOS CABANOS,INDUSTRIA,,,08:00:00
2019,OUTUBRO,QUI,VILA DOS CABANOS,BARCARENA,"HOTEL, PENSAO, ETC",,,17:00:00
2019,NOVEMBRO,SEG,CENTRO DE BARCARENA,MURUCUPI,INDUSTRIA,,,08:10:00
2019,ABRIL,QUA,VILA DOS CABANOS,BARCARENA,OUTROS,,,17:30:00
2019,OUTUBRO,SEX,BARCARENA,BARCARENA,VIA PUBLICA,,,10:30:00
2019,MAIO,QUI,PIONEIRO,VILA DOS CABANOS,CASA COMERCIAL,,,11:00:00
2019,NOVEMBRO,SAB,OUTROS,VILA DOS CABANOS,VIA PUBLICA,,,12:58:00
2019,OUTUBRO,SEG,VILA DOS CABANOS,BARCARENA,VIA PUBLICA,,,07:00:00
2019,OUTUBRO,SEX,OUTROS,VILA DOS CABANOS,PREDIO EM OBRAS,,,16:00:00
2019,OUTUBRO,DOM,BARCARENA,BARCARENA,VIA PUBLICA,,,21:05:00
2019,OUTUBRO,QUI,BARCARENA,BARCARENA,VIA PUBLICA,,,21:05:00
2019,DEZEMBRO,SAB,VILA DOS CABANOS,BARCARENA,RESIDENCIA PARTICULAR,,,20:00:00
2019,NOVEMBRO,QUI,CENTRO DE BARCARENA,MURUCUPI,INDUSTRIA,,,12:00:00
2019,NOVEMBRO,SEX,COMERCIAL,BARCARENA,VIA PUBLICA,,,03:10:00
2019,NOVEMBRO,SAB,OUTROS,VILA DOS CABANOS,VIA PUBLICA,,,08:00:00
2019,NOVEMBRO,SEG,CENTRO DE BARCARENA,VILA DOS CABANOS,VIA PUBLICA,,,09:10:00
2019,OUTUBRO,DOM,VILA DOS CABANOS,BARCARENA,VIA PUBLICA,,,12:00:00
2019,OUTUBRO,DOM,VILA DOS CABANOS,BARCARENA,VIA PUBLICA,,,12:00:00
2019,NOVEMBRO,SEG,CENTRO DE BARCARENA,MURUCUPI,HABITACAO COLETIVA,,,10:47:00
2019,NOVEMBRO,QUA,VILA DOS CABANOS,BARCARENA,VIA PUBLICA,,,10:30:00
2019,OUTUBRO,QUA,BARCARENA,BARCARENA,VIA PUBLICA,,,21:05:00
2019,NOVEMBRO,SAB,VILA DOS CABANOS,BARCARENA,HOSPITAL,,,09:14:00
2019,NOVEMBRO,SEG,BARCARENA,BARCARENA,VIA PUBLICA,,,20:05:00
2019,NOVEMBRO,DOM,BARCARENA,BARCARENA,VIA PUBLICA,,,21:05:00
2019,SETEMBRO,SEG,CENTRO DE BARCARENA,VILA DOS CABANOS,LOJAS DE CONVENIENCIA,,,03:20:00
2019,NOVEMBRO,TER,BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,,,14:02:00
2019,OUTUBRO,QUI,VILA DOS CABANOS,BARCARENA,VIA PUBLICA,,,19:00:00
2019,OUTUBRO,QUA,VILA DOS CABANOS,BARCARENA,TRANSPORTE,,,12:00:00
2019,OUTUBRO,SEX,CENTRO DE BARCARENA,MURUCUPI,INDUSTRIA,,,12:00:00
2019,AGOSTO,QUI,BARCARENA,BARCARENA,VIA PUBLICA,,,12:00:00
2019,NOVEMBRO,TER,VILA DOS CABANOS,BARCARENA,OUTROS,,,12:00:00
2019,OUTUBRO,SEG,OUTROS,VILA DOS CABANOS,VIA PUBLICA,,,09:52:00
2019,NOVEMBRO,QUI,PEDREIRA,BARCARENA,VIA PUBLICA,,,18:30:00
2019,NOVEMBRO,TER,BARCARENA,BARCARENA,OUTROS,,,21:00:00
2019,FEVEREIRO,SEX,PIONEIRO,VILA DOS CABANOS,VIA PUBLICA,,,14:30:00
2019,NOVEMBRO,QUA,OUTROS,VILA DOS CABANOS,RESIDENCIA PARTICULAR,,,12:00:00
2019,NOVEMBRO,SEX,OUTROS,VILA DOS CABANOS,RESIDENCIA PARTICULAR,,,08:00:00
2019,DEZEMBRO,TER,VILA DOS CABANOS,BARCARENA,OUTROS,,,16:00:00
2019,AGOSTO,QUI,OUTROS,VILA DOS CABANOS,OUTROS,,,09:00:00
2019,JULHO,QUI,VILA DOS CABANOS,BARCARENA,OUTROS,,,10:00:00
2019,JULHO,SEG,BARCARENA,BARCARENA,OUTROS,,,11:00:00
2019,JULHO,TER,BARCARENA,BARCARENA,VIA PUBLICA,,,17:40:00
2019,AGOSTO,QUI,OUTROS,VILA DOS CABANOS,VIA PUBLICA,,,10:45:00
2019,JULHO,SEX,OUTROS,VILA DOS CABANOS,RESIDENCIA PARTICULAR,,,06:00:00
2019,AGOSTO,SAB,OUTROS,VILA DOS CABANOS,RESIDENCIA PARTICULAR,,,05:30:00
2019,AGOSTO,SEG,PIONEIRO,VILA DOS CABANOS,RESIDENCIA PARTICULAR,,,22:00:00
2019,AGOSTO,DOM,VILA DOS CABANOS,BARCARENA,TRANSPORTE,,,15:20:00
2019,JUNHO,SEX,BARCARENA,BARCARENA,OUTROS,,,07:40:00
2019,JANEIRO,QUA,BARCARENA,BARCARENA,VIA PUBLICA,,,08:00:00
2019,DEZEMBRO,QUA,BETANIA,BARCARENA,RESIDENCIA PARTICULAR,,,09:30:00
2019,DEZEMBRO,QUA,NOVO 01,BARCARENA,VIA PUBLICA,,,03:00:00
2019,OUTUBRO,TER,VILA DOS CABANOS,BARCARENA,OUTROS,,,16:00:00
2019,OUTUBRO,DOM,PIONEIRO,VILA DOS CABANOS,VIA PUBLICA,,,12:00:00
2019,DEZEMBRO,QUI,PIONEIRO,VILA DOS CABANOS,CASA COMERCIAL,,,18:00:00
2019,NOVEMBRO,SEX,VILA DOS CABANOS,BARCARENA,CAIXA ELETRONICO,,,16:13:00
2019,DEZEMBRO,SEG,CENTRO DE BARCARENA,MURUCUPI,INDUSTRIA,,,00:07:00
2019,DEZEMBRO,QUI,CENTRO DE BARCARENA,VILA DOS CABANOS,OUTROS,,,10:00:00
2019,DEZEMBRO,SEX,OUTROS,VILA DOS CABANOS,INDUSTRIA,,,08:00:00
2019,DEZEMBRO,SEX,OUTROS,VILA DOS CABANOS,RESIDENCIA PARTICULAR,,,13:30:00
2019,JANEIRO,TER,BARCARENA,BARCARENA,VIA PUBLICA,,,20:00:00
2019,DEZEMBRO,TER,OUTROS,VILA DOS CABANOS,OUTROS,,,23:00:00
2019,JANEIRO,DOM,BETANIA,BARCARENA,VIA PUBLICA,,,16:00:00
2019,DEZEMBRO,TER,BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,,,09:00:00
2019,DEZEMBRO,TER,BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,,,09:00:00
