ano,mes,dia,bairro,distrito,local_ocorrencia,latitude,longitude,horafato
2019,JANEIRO,SEX,VILA DOS CABANOS,BARCARENA,RESIDENCIA PARTICULAR,"-1,5077179","-48,6222375",20:00:00
2019,MARCO,DOM,VILA DOS CABANOS,BARCARENA,VIA PUBLICA,"-1,567223107","-48,75619769",18:00:00
2019,SETEMBRO,SEG,VILA DOS CABANOS,BARCARENA,CAIXA ELETRONICO,"-1,507364048","-48,62277985",18:00:00
2019,JANEIRO,QUI,CENTRO DE BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,"-1,512231231","-48,619953156",13:00:00
2019,JANEIRO,QUA,VILA DOS CABANOS,BARCARENA,RESIDENCIA PARTICULAR,,,08:00:00
2019,JANEIRO,SEX,BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,,,18:30:00
2019,MARCO,DOM,VILA DOS CABANOS,BARCARENA,RESIDENCIA PARTICULAR,,,16:00:00
2019,JUNHO,SAB,BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,,,03:00:00
2019,JUNHO,DOM,BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,,,21:00:00
2019,JULHO,SEX,VILA DOS CABANOS,BARCARENA,RESIDENCIA PARTICULAR,,,05:00:00
2019,SETEMBRO,DOM,BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,,,17:30:00
2019,FEVEREIRO,SEX,VILA DOS CABANOS,BARCARENA,RESIDENCIA PARTICULAR,"-1,5670461470130137","-48,75555932521821",21:00:00
2019,ABRIL,TER,VILA DOS CABANOS,BARCARENA,RESIDENCIA PARTICULAR,"-1,5077179","-48,6222375",11:25:00
2019,ABRIL,QUA,VILA DOS CABANOS,BARCARENA,RESIDENCIA PARTICULAR,"-1,5077179","-48,6222375",18:30:00
2019,SETEMBRO,DOM,VILA DOS CABANOS,BARCARENA,RESIDENCIA PARTICULAR,"-1,5077179","-48,6222375",12:30:00
2019,MARCO,DOM,CENTRO DE BARCARENA,BARCARENA,VIA PUBLICA,"-1,512231231","-48,61995316",19:30:00
2019,SETEMBRO,DOM,VILA DOS CABANOS,BARCARENA,RESIDENCIA PARTICULAR,"-1,5077179","-48,6222375",00:20:00
2019,NOVEMBRO,SEG,VILA DOS CABANOS,BARCARENA,RESIDENCIA PARTICULAR,"-1,5077179","-48,6222375",11:00:00
2019,DEZEMBRO,QUA,CENTRO DE BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,"-1,512231231","-48,61995316",17:15:00
2019,OUTUBRO,QUA,CENTRO DE BARCARENA,BARCARENA,VIA PUBLICA,"-1,512231231","-48,61995316",10:45:00
2019,MARCO,SEG,CENTRO DE BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,"-1,512231231","-48,61995316",00:00:00
2019,JANEIRO,QUI,VILA DOS CABANOS,BARCARENA,RESIDENCIA PARTICULAR,"-1,5077179","-48,6222375",11:00:00
2019,FEVEREIRO,QUI,VILA DOS CABANOS,BARCARENA,VIA PUBLICA,"-1,5077179","-48,6222375",14:00:00
2019,MARCO,SEG,VILA DOS CABANOS,BARCARENA,RESIDENCIA PARTICULAR,"-1,5077179","-48,6222375",22:00:00
2019,JUNHO,SAB,VILA DOS CABANOS,BARCARENA,RESIDENCIA PARTICULAR,"-1,5077179","-48,6222375",22:30:00
2019,FEVEREIRO,SAB,CENTRO DE BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,"-1,512231231","-48,61995316",19:00:00
2019,ABRIL,TER,CENTRO DE BARCARENA,BARCARENA,TRANSPORTE,"-1,512231231","-48,61995316",07:20:00
2019,MARCO,SEX,CENTRO DE BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,"-1,512231231","-48,61995316",17:00:00
2019,ABRIL,SAB,VILA DOS CABANOS,BARCARENA,OUTROS,"-1,539235","-48,613685",03:30:00
2019,ABRIL,TER,CENTRO DE BARCARENA,BARCARENA,VIA PUBLICA,"-1,512231231","-48,61995316",07:45:00
2019,JUNHO,TER,CENTRO DE BARCARENA,BARCARENA,ESTABELECIMENTO DE ENSINO,"-1,512231231","-48,61995316",12:45:00
2019,DEZEMBRO,DOM,CENTRO DE BARCARENA,BARCARENA,OUTROS,"-1,512231231","-48,61995316",10:30:00
2019,DEZEMBRO,SEX,VILA DOS CABANOS,BARCARENA,RESIDENCIA PARTICULAR,"-1,5234172","-48,62472",14:00:00
2019,MAIO,QUA,BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,,,10:00:00
2019,AGOSTO,TER,CENTRO DE BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,"-1,512231231","-48,61995316",19:30:00
2019,DEZEMBRO,DOM,CENTRO DE BARCARENA,BARCARENA,"CAFE, BAR, RESTAURANTE","-1,512231231","-48,61995316",22:30:00
2019,JULHO,DOM,BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,,,20:30:00
2019,MARCO,QUA,CENTRO DE BARCARENA,BARCARENA,VIA PUBLICA,"-1,512231231","-48,61995316",11:50:00
2019,NOVEMBRO,DOM,CENTRO DE BARCARENA,BARCARENA,VIA PUBLICA,"-1,512231231","-48,61995316",04:00:00
2019,SETEMBRO,SEX,BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,,,10:04:00
2019,ABRIL,SEG,ZONA RURAL DE BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,,,11:00:00
2019,DEZEMBRO,SEX,ZONA RURAL DE BARCARENA,BARCARENA,OUTROS,,,11:10:00
2019,JULHO,TER,BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,,,13:00:00
2019,JUNHO,SEG,BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,,,03:00:00
2019,NOVEMBRO,TER,BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,,,22:00:00
2019,NOVEMBRO,QUA,BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,,,21:30:00
2019,NOVEMBRO,QUA,BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,,,21:30:00
2019,FEVEREIRO,TER,BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,,,15:56:00
2019,MAIO,TER,BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,,,16:01:00
2019,JANEIRO,QUI,CENTRO DE BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,,,08:53:00
2019,JULHO,TER,BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,,,09:30:00
2019,JUNHO,DOM,CENTRO DE BARCARENA,BARCARENA,RESIDENCIA PARTICULAR,"-1,512231231","-48,61995316",11:00:00
